ridiculed,1,1
ridiculous,19,18
ridiculously,5,5
riding,11,10
ridley,2,2
riefenstahl,1,1
rife,1,1
riffing,1,1
rifle,3,3
rifles,1,1
rift,9,5
rig,4,2
rigging,1,1
riggs,1,1
right,1469,455
righteous,5,4
righteousness,2,2
rightful,2,2
rightfully,7,6
righting,1,1
rightly,7,7
rightness,4,1
rights,215,73
righty,1,1
rigid,16,12
rigidity,2,2
rigoberta,1,1
rigor,1,1
rigorous,8,7
rigorously,1,1
rigors,1,1
rigs,2,2
rihanna,1,1
riker,1,1
rikuzentakata,1,1
rilke,2,2
rim,1,1
ring,33,18
ringing,12,6
ringling,1,1
rings,14,9
ringspot,1,1
rink,1,1
rinse,1,1
rio,26,9
riot,6,3
rioting,2,2
riots,10,7
rip,4,4
riparian,1,1
riparo,1,1
ripe,2,2
ripened,1,1
ripley,5,1
ripped,10,10
ripping,4,4
ripple,3,3
rippled,1,1
ripples,2,2
rippling,1,1
rips,1,1
risd,1,1
rise,64,41
risen,5,4
risers,2,1
rises,6,6
rising,34,32
risk,233,107
risked,7,7
riskier,2,2
riskiest,2,2
risking,5,4
risks,64,40
risky,27,13
risotto,1,1
rita,1,1
ritalin,1,1
rite,2,2
ritual,12,7
ritualism,1,1
ritualistic,1,1
ritualizes,1,1
ritually,2,1
rituals,28,11
rival,3,3
rivalry,1,1
rivals,2,1
riven,1,1
river,61,30
rivera,2,2
riverbanks,2,1
riverdale,1,1
riverine,3,1
rivers,9,9
riverside,9,3
riveted,1,1
riveter,1,1
riveting,1,1
riviera,1,1
rna,8,4
rnas,1,1
roaches,1,1
road,104,65
roadblocks,4,3
roadborne,2,1
roadkill,3,1
roadrunner,3,1
roads,31,25
roadside,4,4
roadsides,1,1
roadways,1,1
roam,2,2
roaming,1,1
roams,1,1
roar,1,1
roaring,2,2
roark,1,1
roars,1,1
roasting,1,1
rob,3,3
robbed,1,1
robben,4,3
robberies,1,1
robbers,1,1
robbery,4,2
robbie,2,2
robbing,3,3
robbins,1,1
robe,4,4
robert,24,19
roberts,2,2
robes,1,1
robeson,1,1
robin,7,7
robins,1,1
robinson,3,3
robocop,1,1
robot,79,15
robotic,16,10
robotically,4,2
robotics,12,10
robotinthewild,1,1
robots,86,18
robs,2,2
robust,11,10
robustly,2,1
robustness,1,1
robyn,1,1
rocero,1,1
roche,1,1
rochester,2,2
rock,44,29
rocked,4,3
rockefeller,7,5
rocket,19,14
rocketcam,2,1
rocketed,2,2
rockets,5,5
rockett,12,1
rockfish,1,1
rockies,1,1
rocking,4,4
rockit,1,1
rockland,1,1
rockports,2,1
rocks,20,12
rockstar,1,1
rockville,1,1
rockwell,4,1
rocky,6,5
rockyou,1,1
rod,5,5
rode,4,3
rodent,4,1
rodents,4,2
rodeo,6,2
rodeos,1,1
rodney,1,1
rodrigues,1,1
rodriguez,2,2
rods,3,2
roe,1,1
roger,3,1
rogers,2,2
rogue,7,4
roizen,2,1
roland,1,1
role,132,90
roles,28,20
roll,45,36
rolled,12,12
roller,6,4
rollerblade,1,1
rolling,22,22
rollout,2,2
rolls,8,7
rom,1,1
roman,10,7
romance,12,10
romances,1,1
romania,2,1
romanian,1,1
romans,4,3
romantic,65,22
romantically,3,2
romanticism,1,1
romanticize,2,2
romanticized,1,1
romantics,1,1
romare,1,1
rome,12,6
romeo,3,2
romme,1,1
ron,4,1
ronald,6,5
rondoron,2,1
roo,1,1
roof,24,19
roofed,1,1
roofer,1,1
roofing,2,2
roofs,12,7
rooftop,3,2
rooftops,5,4
rookie,5,3
rookiemag,1,1
rookies,1,1
rooks,1,1
room,371,200
roomed,1,1
roommate,17,7
roommates,1,1
rooms,41,29
roosevelt,6,6
roost,1,1
rooster,1,1
roosting,1,1
root,26,23
rooted,10,9
rooting,2,2
roots,48,21
rope,22,9
ropes,5,3
roque,1,1
rosa,3,3
rose,24,17
roseanne,1,1
rosebush,1,1
rosenberg,1,1
rosenfeld,1,1
roses,2,2
rosetta,4,3
rosie,4,2
rosin,1,1
rosling,2,2
rosner,1,1
rospil,3,1
ross,13,6
rossetti,1,1
rossi,4,1
rosy,6,4
rot,1,1
rotate,7,7
rotated,3,3
rotates,2,2
rotating,6,4
rotation,6,4
rotations,1,1
rotc,2,1
roth,3,2
rothblatt,3,1
rotorcraft,2,1
rotted,1,1
rotten,3,3
rotterdam,2,1
rotting,7,7
rottweiler,2,1
roue,1,1
rouge,4,3
rough,17,14
roughhouse,1,1
roughly,21,20
roughy,2,2
rouiller,1,1
round,43,37
roundabout,3,1
rounded,6,6
rounding,2,2
roundish,2,2
roundly,2,1
rounds,6,5
roundtop,1,1
rous,1,1
route,21,19
router,1,1
routers,2,1
routes,7,7
routine,15,12
routinely,14,12
routines,3,3
routing,1,1
rov,1,1
rover,11,7
rovers,2,2
rovs,1,1
row,49,31
rowan,1,1
rowboat,1,1
rowboats,1,1
rowdie,4,1
rowdier,1,1
rowdy,1,1
rowed,7,2
rower,2,2
rowing,11,4
rows,11,9
roy,7,4
royal,15,12
royalties,1,1
royalty,1,1
roz,1,1
rp,4,1
rpd,1,1
rs,21,3
rtpj,2,1
rub,5,5
rubbed,1,1
rubber,15,11
rubbing,1,1
rubbish,2,1
rubble,14,9
rubella,1,1
rubles,1,1
ruby,15,5
rudder,1,1
rude,5,5
rudimentary,5,4
rudy,2,2
rudyard,1,1
rue,1,1
ruff,1,1
ruffled,1,1
rug,5,5
rugby,1,1
rugged,4,4
ruin,5,5
ruined,1,1
ruining,1,1
ruins,10,5
rule,80,53
rulebook,1,1
ruled,8,6
ruler,2,2
rulers,1,1
rules,99,55
ruling,5,4
rumbaugh,1,1
rumbling,1,1
rumi,4,3
rumor,3,3
rumors,2,2
rump,1,1
rumsfeld,1,1
run,243,160
runaway,1,1
runaways,1,1
rundle,1,1
rung,3,3
runner,7,6
runners,5,2
running,145,102
runnion,1,1
runny,2,1
runoff,3,3
runs,44,36
runway,8,7
rupal,1,1
rupee,1,1
rupees,5,4
ruppin,1,1
ruptured,1,1
ruptures,1,1
rural,82,49
rusesabagina,2,1
rush,21,17
rushed,10,10
rushes,1,1
rushing,5,3
russ,1,1
russell,7,5
russert,2,1
russia,35,20
russian,19,13
russians,3,3
rust,1,1
rusted,2,2
rustin,1,1
rustles,1,1
rustling,1,1
rusty,5,4
rut,1,1
rutan,1,1
rutgers,4,3
ruth,3,3
ruthless,3,3
ruthlessly,2,2
rutledge,1,1
rwanda,37,19
rwandan,8,5
ryan,11,4
ryder,1,1
ryota,1,1
s,14255,603
saad,5,1
saatchi,1,1
sabbath,2,2
sabbatical,1,1
saber,2,2
sable,1,1
sabo,2,1
sabotaging,2,2
sac,4,3
sachs,3,3
sacks,4,3
sacral,2,1
sacramento,2,2
sacred,14,8
sacredness,2,1
sacrifice,22,20
sacrificed,4,4
sacrifices,8,4
sacrificial,2,2
sacrificing,3,3
sacrosanct,1,1
sad,48,39
sadangi,1,1
saddam,7,4
saddest,3,3
saddique,2,1
saddiqui,1,1
saddle,11,1
saddled,1,1
saddler,1,1
saddles,3,1
saddling,1,1
sadia,1,1
sadik,1,1
sadistic,1,1
sadly,27,23
sadness,21,15
sadnesses,1,1
sadomasochism,1,1
safdie,1,1
safe,132,83
safeguard,5,5
safeguarding,2,2
safeguards,3,2
safekeeping,1,1
safely,14,14
safer,19,16
safest,5,5
safety,54,33
safian,1,1
saga,1,1
sagas,1,1
sage,3,2
sages,2,2
sagged,1,1
sagging,1,1
saggy,1,1
sagmeister,1,1
sagole,1,1
sahar,8,2
sahara,3,3
saharan,17,11
said,1817,398
saigon,1,1
sail,18,10
sailboat,1,1
sailboats,1,1
sailed,2,2
sailing,7,2
sailor,6,6
sailors,4,3
sails,4,4
saima,4,1
saint,13,12
sainthood,1,1
saintly,1,1
saints,5,4
sake,11,10
sakena,6,2
sakkaf,1,1
saks,1,1
sal,2,1
salaam,2,2
salable,2,1
salacious,2,2
salad,7,5
salam,1,1
salami,1,1
salaries,5,5
salary,13,9
salazar,1,1
sale,14,11
sales,29,20
salesman,3,3
salesmen,4,2
salespeople,1,1
salience,1,1
salient,3,3
saline,1,1
salinization,1,1
salisbury,1,1
saliva,4,4
salivating,1,1
sally,2,1
sallykohnsucks,1,1
salmon,12,3
salon,4,4
salons,1,1
saloon,2,2
salsa,2,2
salt,22,16
salted,1,1
saltwater,7,4
salty,2,2
salute,3,2
salvador,2,2
salvage,1,1
salvation,4,4
sam,7,4
samantha,8,3
samaritan,1,1
same,1090,399
sameness,4,4
samhita,1,1
sami,1,1
samia,1,1
samir,2,1
sammich,2,1
sample,33,23
sampled,7,3
samples,28,21
sampling,5,5
samraksha,3,1
samuel,10,8
san,41,32
sanccob,5,1
sanction,1,1
sanctioned,4,4
sanctions,4,3
sanctity,2,2
sanctuaries,2,1
sanctuary,6,5
sanctum,1,1
sand,29,16
sandbag,1,1
sandbags,1,1
sandbanks,1,1
sandberg,2,1
sandblasted,1,1
sandcastle,1,1
sander,1,1
sanders,1,1
sandia,1,1
sandler,1,1
sandpaper,1,1
sandpit,1,1
sandra,6,4
sandro,1,1
sands,5,3
sandstone,1,1
sandwich,34,10
sandwiched,1,1
sandwiches,8,4
sandy,11,4
sandys,1,1
sane,5,5
saner,1,1
sanford,2,2
sang,12,8
sanghamitra,9,1
sanitary,2,2
sanitation,22,5
sanitized,1,1
sanity,4,4
sank,11,5
sankara,1,1
sanmao,1,1
sanofi,1,1
sans,1,1
sanskrit,1,1
santa,25,9
santee,3,1
santiago,1,1
sao,3,3
sap,1,1
saparmurat,1,1
sapiens,9,7
sapient,1,1
sara,3,2
sarabhai,1,1
sarah,27,13
sarajevo,13,3
saramago,1,1
sarandon,2,2
sarawak,3,2
sarbot,2,1
sarcophagus,1,1
sardinia,1,1
sargasso,7,2
sargassum,11,2
sari,9,5
sarita,1,1
sarkozy,1,1
saro,1,1
sarongs,1,1
sars,6,3
sartre,1,1
sasha,2,2
sashimi,2,2
saskatoon,1,1
sat,102,83
satanic,2,2
satawal,1,1
satchel,1,1
satellite,41,23
satellites,8,4
satiated,1,1
satire,1,1
satirist,1,1
satisfaction,13,12
satisfied,6,6
satisfies,1,1
satisfy,6,5
satisfying,12,10
satish,1,1
saturate,1,1
saturated,3,3
saturation,1,1
saturday,19,14
saturn,20,4
saturnine,2,1
sauce,4,3
saucer,1,1
saudi,23,4
saujani,1,1
sauna,1,1
saunders,1,1
saunter,1,1
sausage,2,1
sausages,3,2
savage,3,3
savagely,1,1
savages,1,1
savanna,7,3
savannah,1,1
save,156,99
saved,56,45
saver,1,1
savers,1,1
saves,6,5
saville,1,1
saving,57,45
savings,26,15
savior,2,2
saviors,1,1
savor,1,1
savory,1,1
savvy,6,5
saw,386,220
sawdust,1,1
sawed,2,2
saxe,2,1
saxon,1,1
say,1373,420
saying,336,190
sayings,5,4
saylee,1,1
says,354,179
sb,10,2
sberbank,1,1
sbic,1,1
sbir,2,1
scaffold,4,4
scaffolding,1,1
scaffolds,8,5
scalable,7,7
scale,203,108
scaleable,2,1
scaled,6,5
scaleless,1,1
scales,16,11
scaling,9,5
scalloped,2,1
scallops,1,1
scalp,5,3
scammer,2,1
scan,26,16
scandal,5,4
scandals,1,1
scandinavia,2,2
scandinavian,1,1
scannable,1,1
scanned,9,9
scanner,19,11
scanners,2,2
scanning,10,6
scans,14,9
scant,1,1
scar,5,4
scarce,9,7
scarcely,2,2
scarcity,5,4
scare,6,5
scarecrow,1,1
scared,63,40
scaredy,1,1
scares,7,7
scarf,12,4
scarfing,1,1
scarier,1,1
scariest,1,1
scaring,4,3
scarlet,2,2
scarlett,2,1
scarred,2,2
scars,3,3
scarves,3,3
scary,30,27
scatter,1,1
scattered,4,4
scattering,1,1
scavenger,2,2
scavenging,1,1
scenario,25,16
scenarios,7,7
scene,64,38
scenery,1,1
scenes,19,13
schadenfreude,1,1
schedule,5,5
scheduled,2,2
schedules,3,3
scheduling,2,2
schematic,3,3
scheme,7,6
schemers,1,1
schepens,1,1
schillinger,1,1
schindler,1,1
schism,6,3
schizoaffective,1,1
schizophrenia,16,4
schizophrenic,1,1
schizophrenics,1,1
schlep,2,2
schmende,1,1
schmidt,1,1
schmuck,1,1
schneider,3,3
scholar,12,10
scholars,7,7
scholarship,12,10
scholarships,8,6
school,766,232
schoolbag,1,1
schoolbooks,1,1
schoolboys,1,1
schoolchild,1,1
schoolchildren,2,2
schooled,2,2
schooler,1,1
schoolers,1,1
schoolgirl,1,1
schoolgirls,2,2
schoolhouse,6,3
schooling,7,7
schoolrooms,1,1
schools,150,75
schoolteacher,1,1
schoolwide,1,1
schoolwork,1,1
schoolyard,4,2
schr,1,1
schroeder,3,2
schticklich,1,1
schtopf,1,1
schulman,1,1
schultz,2,2
schulz,3,2
schumann,2,1
schwarzchild,1,1
schwarzenegger,1,1
schwarzschild,13,2
schweppes,1,1
sci,3,3
sciatic,1,1
science,375,141
sciences,35,16
scientific,143,75
scientifically,13,11
scientist,74,52
scientists,246,101
scientologists,1,1
scientology,1,1
scintillating,1,1
scissors,11,6
sclerosis,1,1
scoffing,1,1
scold,2,2
scolded,2,2
scoliosis,1,1
scoop,2,2
scooping,1,1
scoops,1,1
scoot,3,3
scope,7,7
scorching,2,2
score,43,21
scored,7,6
scores,22,13
scoring,3,2
scorn,1,1
scorpion,1,1
scorpions,2,2
scotch,2,2
scotia,1,1
scotland,10,8
scott,11,5
scottish,6,3
scottsboro,1,1
scottsdale,1,1
scour,1,1
scourge,4,3
scout,2,1
scouted,3,2
scouting,1,1
scouts,5,3
scrabble,2,2
scraggy,1,1
scram,1,1
scramble,1,1
scrambled,1,1
scrambling,1,1
scrap,4,4
scrapbook,1,1
scrape,2,2
scraped,2,2
scraping,4,4
scrapped,1,1
scrapper,6,1
scrappers,7,1
scraps,3,3
scratch,26,22
scratched,2,2
scratches,2,2
scratching,8,8
scratchy,4,4
scream,13,10
screamed,4,4
screaming,16,14
screams,1,1
screeching,2,2
screen,78,50
screened,1,1
screening,23,8
screenings,2,2
screens,14,13
screenshot,1,1
screenwriter,1,1
screw,6,6
screwdriver,1,1
screwdrivers,1,1
screwed,3,2
screwing,2,2
scribble,2,2
scribbled,2,2
scribbling,2,2
scrim,1,1
scripps,1,1
script,10,8
scripted,1,1
scripting,4,3
scriptings,1,1
scripts,4,2
scripture,11,4
scriptures,1,1
scroll,2,2
scrollers,1,1
scrolling,1,1
scrolls,3,2
scrubbed,2,2
scrubs,2,1
scruffy,1,1
scrutinize,1,1
scrutiny,6,3
scuba,6,4
sculpt,2,2
sculpted,1,1
sculptor,1,1
sculptors,3,3
sculptural,4,3
sculpture,22,11
sculptures,11,9
scumbags,1,1
scurrying,1,1
scytodes,5,1
sd,1,1
sdtr,1,1
se,10,10
sea,185,65
seabed,3,3
seabird,1,1
seaboard,1,1
seacole,1,1
seafarer,1,1
seafarers,5,1
seafloor,5,1
seafood,10,2
seagelman,1,1
seagulls,1,1
seal,5,5
sealed,8,3
sealing,1,1
seals,7,4
seamless,2,2
seamlessly,3,3
seamount,1,1
seamounts,1,1
seams,6,5
seamstresses,2,2
seamus,1,1
sean,3,2
search,102,64
searchability,2,1
searched,6,4
searches,5,5
searching,25,19
searchlights,1,1
seared,1,1
searing,1,1
seas,42,11
seascape,2,1
seascapes,1,1
seashell,1,1
seashells,1,1
seashore,1,1
seashores,1,1
seasick,3,3
season,51,35
seasonal,8,7
seasonally,2,1
seasons,9,9
seat,34,25
seatbelts,2,2
seated,6,6
seating,1,1
seats,15,14
seattle,12,11
seaver,1,1
seawall,1,1
seawater,12,7
seaweed,3,2
seaworld,1,1
seb,2,1
sebastian,12,2
sec,4,3
secluded,2,2
second,417,238
secondarily,1,1
secondary,9,9
secondhand,6,5
secondly,25,21
seconds,54,39
secrecy,6,6
secret,96,64
secretaries,1,1
secretary,20,11
secrete,2,2
secreting,3,2
secretive,3,3
secretly,12,11
secrets,17,13
sect,1,1
sectarian,2,2
sectarianism,1,1
section,35,25
sectional,1,1
sectioned,1,1
sections,11,11
sector,90,33
sectors,12,9
sects,1,1
secular,15,10
secularism,1,1
secularization,1,1
secure,24,16
secured,3,3
securely,1,1
securing,1,1
securities,1,1
security,123,63
sedan,1,1
sedentary,1,1
sediment,4,1
sedimentary,1,1
sediments,1,1
seduce,2,2
seduced,1,1
seduces,1,1
seduction,1,1
seductive,10,7
see,2381,514
seed,32,13
seedbed,1,1
seeded,5,4
seeding,2,2
seeds,31,16
seeing,203,133
seek,27,22
seekers,4,3
seeking,22,16
seeks,3,3
seem,155,118
seemed,75,60
seeming,5,5
seemingly,14,13
seems,147,102
seen,353,220
seeped,1,1
seeping,1,1
sees,45,36
seethe,1,1
seethes,1,1
sef,3,1
segment,6,6
segmentation,1,1
segments,3,3
segregated,7,7
segregation,3,3
seiderman,1,1
seigniorage,1,1
seine,1,1
seinfeld,2,2
seismic,1,1
seize,8,5
seized,7,5
seizes,1,1
seizing,1,1
seizure,4,3
seizures,6,4
sekhri,3,1
selam,1,1
selasi,5,1
seldom,4,3
select,7,7
selected,20,18
selecting,1,1
selection,27,13
selective,14,11
selectively,7,2
selectmen,1,1
selects,2,2
selenide,1,1
selenite,1,1
self,306,134
selfies,2,2
selfish,9,6
selfishly,1,1
selfishness,3,3
selflessly,1,1
selflessness,2,2
selfridges,1,1
seligson,1,1
selinger,3,1
sell,79,57
seller,2,2
sellers,4,2
selling,45,34
sellouts,1,1
sells,9,7
selma,3,3
selves,24,16
semantics,1,1
semen,12,1
semenya,2,1
semester,5,4
semesters,1,1
semi,6,5
semicircle,1,1
semicolon,1,1
semiconductor,1,1
semiconductors,2,2
seminal,8,7
seminar,4,4
seminars,1,1
sen,6,4
senate,3,3
senator,4,4
send,96,77
sender,1,1
sending,43,33
sends,17,16
seneca,1,1
senegal,3,2
senescence,2,1
senigar,1,1
senile,2,2
senior,35,21
seniors,5,3
sensation,10,9
sensational,1,1
sensationalize,1,1
sensations,2,2
sense,365,212
sensed,3,3
senseless,2,2
senses,27,19
sensibility,3,3
sensible,6,6
sensing,21,11
sensitive,44,33
sensitivities,1,1
sensitivity,8,7
sensitized,1,1
sensor,5,5
sensorial,3,3
sensors,11,11
sensory,15,9
sensual,2,2
sent,108,83
sentence,50,31
sentenced,2,2
sentences,18,8
sentencing,2,2
sentient,2,2
sentiment,2,2
sentimental,5,5
sentiments,1,1
sentinel,5,2
sentinels,2,2
seoul,1,1
sep,1,1
separate,60,44
separated,21,19
separately,3,3
separateness,3,2
separates,2,2
separating,5,5
separation,25,20
sepia,1,1
sepsis,1,1
september,35,26
septuagenarian,1,1
sequel,5,3
sequence,40,17
sequenced,1,1
sequences,13,8
sequencing,5,4
sequester,1,1
sequestered,1,1
sequestering,3,3
sequins,1,1
serbia,2,2
serbian,3,2
serbio,2,1
serbs,2,2
serena,1,1
serendipitous,3,3
serendipitously,1,1
serendipity,6,3
serene,3,3
serenity,5,5
serge,1,1
sergeant,2,1
sergio,16,1
serial,7,6
series,101,72
serif,1,1
serines,1,1
serious,89,53
seriously,48,44
seriousness,11,7
seriti,1,1
sermon,3,3
sermons,4,3
serotonin,8,3
serpent,2,1
serpentine,2,2
serra,8,2
sertraline,1,1
serum,1,1
servant,8,3
servants,6,4
serve,42,30
served,32,23
server,10,6
serves,18,16
service,94,57
services,112,57
servicing,2,1
servile,1,1
serving,20,17
servings,1,1
servitude,2,2
sesame,5,3
sesquicentennial,1,1
session,24,17
sessions,12,8
set,300,197
setae,1,1
setback,2,2
setbacks,3,3
seth,2,2
sethi,2,1
seti,18,2
setness,1,1
sets,25,23
settee,2,1
setters,1,1
setting,34,31
settings,8,7
settle,20,12
settled,9,8
settlement,7,3
settlements,5,3
settler,1,1
settlers,5,4
settles,1,1
settling,9,8
setup,5,4
seum,1,1
seuss,3,3
seve,1,1
seven,232,148
sevens,1,1
seventeen,3,3
seventeenth,5,1
seventh,13,10
seventies,1,1
seventy,11,10
several,132,99
severe,44,32
severed,1,1
severely,10,10
severity,6,4
sevice,1,1
sevitha,3,1
sew,9,8
sewage,14,10
sewed,2,2
sewers,5,3
sewing,5,4
sewn,1,1
sews,1,1
sex,272,57
sexes,3,3
sexier,1,1
sexiest,2,1
sexism,4,4
sexist,7,6
sexlessness,1,1
sexologist,1,1
sexologists,1,1
sexting,3,3
sexual,92,45
sexualities,1,1
sexuality,14,11
sexualized,1,1
sexualizes,1,1
sexually,28,20
sexy,23,19
sh,1,1
sha,2,1
shabaab,4,1
shack,6,5
shackles,1,1
shacks,1,1
shade,6,4
shaded,1,1
shades,3,3
shading,2,2
shadow,29,17
shadowed,1,1
shadows,16,10
shadowy,3,3
shady,6,3
shaffer,1,1
shaft,8,2
shafts,1,1
shah,3,2
shaheen,2,1
shahrnush,1,1
shake,18,15
shaken,5,4
shaker,1,1
shakes,3,3
shakespeare,19,13
shakethedust,2,1
shakily,1,1
shaking,18,16
shakira,2,1
shakti,1,1
shaky,4,4
shale,1,1
shall,25,15
shallow,4,4
shallower,1,1
shallows,1,1
shalt,2,2
sham,1,1
shaman,1,1
shamans,1,1
shambles,1,1
shame,93,34
shameful,7,4
shameless,1,1
shaming,5,1
shampoo,1,1
shams,1,1
shan,1,1
shand,2,1
shanghai,4,1
shangraw,1,1
shania,1,1
shankar,1,1
shannon,1,1
shanty,1,1
shantytowns,1,1
shape,127,82
shaped,49,34
shaper,1,1
shapes,38,31
shapeshifter,2,1
shaping,12,12
shapiro,2,1
shard,1,1
shards,3,2
share,326,192
shared,97,78
shareholder,2,1
shareholders,3,3
shares,10,9
sharia,1,1
sharif,3,1
sharing,106,61
shark,23,7
sharklet,1,1
sharks,29,10
sharky,1,1
sharmeen,1,1
sharon,1,1
sharp,21,17
sharpening,1,1
sharper,2,2
sharpest,1,1
sharpie,1,1
sharpless,1,1
sharpness,1,1
sharps,1,1
sharpshooters,1,1
shatter,6,4
shattered,14,10
shattering,5,3
shatters,1,1
shave,1,1
shaved,2,2
shaving,1,1
shaw,1,1
shawl,1,1
shawn,1,1
shbab,6,1
she,3078,350
shea,1,1
shearing,1,1
shearwaters,2,2
sheath,3,3
sheathed,1,1
shebang,1,1
shed,11,11
shedding,2,2
sheds,2,2
sheen,1,1
sheena,4,1
sheep,15,7
sheepshead,2,1
sheer,22,19
sheet,10,9
sheeting,1,1
sheetrock,2,1
sheets,11,11
sheikh,2,2
sheikha,1,1
sheila,5,2
shelf,12,12
shell,39,13
shelley,1,1
shelling,2,2
shells,13,10
shelter,26,22
sheltered,2,2
shelters,8,7
sheltie,1,1
shelves,13,8
shema,1,1
shenanigans,1,1
shepherd,3,3
shepherdess,1,1
sher,1,1
sheraton,1,1
shereen,3,3
sheridan,1,1
sheriff,3,2
sherlock,2,1
sherpa,1,1
sherpas,1,1
sherry,1,1
sheryl,6,2
shewee,1,1
shh,2,2
shhh,1,1
shhhh,1,1
shi,2,2
shied,1,1
shield,5,5
shielded,1,1
shielding,1,1
shields,1,1
shift,80,58
shifted,11,11
shifter,1,1
shifting,12,12
shifts,13,13
shillings,3,2
shimmying,1,1
shin,1,1
shine,15,12
shines,1,1
shingle,1,1
shinier,2,1
shiniest,1,1
shining,12,12
shinnecock,1,1
shinola,3,1
shiny,14,10
shinya,1,1
ship,48,26
shipbuilding,1,1
shipments,1,1
shipped,6,6
shipping,31,6
ships,19,11
shipwrecks,1,1
shipyard,1,1
shipyards,1,1
shirin,4,3
shirky,1,1
shirley,9,1
shiro,1,1
shirt,22,18
shirts,10,9
shit,18,12
shitless,1,1
shitting,1,1
shivdutt,3,1
shiver,1,1
shivered,1,1
shlomo,1,1
shmata,1,1
shoah,1,1
shock,23,18
shocked,39,32
shocker,4,2
shocking,17,17
shockingly,4,4
shocks,2,2
shoe,9,9
shoebox,1,1
shoehorning,2,1
shoelaces,1,1
shoes,45,34
shoestring,1,1
shokran,1,1
shondaland,1,1
shone,2,2
shook,3,3
shoot,24,23
shooter,3,3
shooters,1,1
shooting,20,18
shoots,22,6
shop,43,25
shopkeepers,2,2
shopped,2,2
shopping,28,22
shops,14,12
shore,19,11
shoreline,5,2
shorelines,2,2
shores,11,10
shoring,1,1
short,154,117
shortage,9,8
shortcomings,1,1
shortcut,3,3
shortcuts,1,1
shorten,2,1
shortened,4,3
shortens,1,1
shorter,16,16
shortest,9,7
shorthand,4,4
shortly,23,17
shorts,5,5
shortstop,1,1
shortwave,1,1
shot,60,45
shots,21,16
should,724,295
shoulder,34,21
shoulders,25,17
shouldn,68,57
shout,8,8
shouted,8,8
shouting,9,9
shove,3,3
shoved,8,4
shovel,2,1
shoveling,4,2
show,568,281
showcase,1,1
showcased,1,1
showed,160,107
shower,12,10
showered,2,2
showering,1,1
showers,2,2
showing,117,86
shown,111,77
shows,178,101
showy,1,1
shrank,1,1
shrapnel,2,2
shred,1,1
shredded,3,3
shredding,1,1
shreds,2,2
shree,3,1
shri,1,1
shrills,1,1
shrimp,34,9
shrimps,2,2
shrine,1,1
shrines,1,1
shrink,6,6
shrinking,7,6
shriram,3,1
shriveled,1,1
shropshire,1,1
shrub,2,2
shrubb,1,1
shrubs,1,1
shrug,1,1
shrugged,1,1
shrugging,1,1
shrugs,1,1
shrunk,4,2
shrunken,4,1
shudder,2,2
shuffle,4,4
shuffling,2,2
shui,1,1
shuiping,1,1
shukla,1,1
shukran,2,2
shul,1,1
shun,1,1
shunned,1,1
shunts,1,1
shura,3,1
shushed,1,1
shut,26,24
shuts,2,2
shutter,2,1
shutters,2,2
shutting,1,1
shuttle,5,5
shy,23,18
shylock,1,1
shyly,1,1
shyness,1,1
si,2,1
siberia,2,2
siberian,1,1
sibling,5,4
siblings,24,18
sibyls,1,1
sica,2,1
sichuan,3,3
sicily,4,2
sick,77,52
sicker,2,1
sickle,1,1
sickness,7,3
siddiqui,1,1
side,380,218
sidebars,1,1
sideboob,1,1
sidekick,2,1
sidelight,1,1
sideline,2,2
sidelined,1,1
sidelines,2,2
sides,41,31
sidestep,1,1
sidetracked,1,1
sidewalk,8,7
sidewalks,3,2
sideways,2,2
sidibe,1,1
sidle,1,1
sidney,2,2
siege,15,6
sieges,1,1
sierra,17,7
siesta,3,1
sieve,2,2
sieved,1,1
sieves,1,1
sifting,1,1
siggy,1,1
sigh,2,2
sighs,1,1
sight,39,32
sighted,5,5
sightedness,1,1
sighting,1,1
sightings,1,1
sights,4,4
sigma,4,1
sigmund,1,1
sign,86,59
signage,2,1
signal,46,23
signaled,2,1
signaling,5,3
signals,48,26
signatories,1,1
signature,20,14
signatures,8,5
signboard,1,1
signed,41,32
significance,6,5
significant,73,53
significantly,32,26
signified,1,1
signifies,1,1
signifying,1,1
signing,10,10
signposts,1,1
signs,63,31
sikkim,1,1
silcon,1,1
sildenafil,1,1
silence,55,37
silenced,3,3
silences,3,3
silencing,1,1
silent,36,28
silently,6,6
silhouette,4,1
silicates,1,1
silicon,32,20
silicone,3,2
silk,84,8
silks,13,1
silkscreen,1,1
silkworm,6,2
silkworms,5,1
silly,22,18
silo,2,2
silos,2,2
silurian,1,1
silver,18,13
silverman,1,1
silvia,2,1
silwan,1,1
sim,3,2
simhanandini,2,1
simikot,1,1
similar,131,93
similarities,9,9
similarity,3,3
similarly,16,16
simile,1,1
simon,2,2
simona,1,1
simons,1,1
simple,281,164
simpler,8,6
simplest,14,13
simpleton,1,1
simplicity,9,8
simplified,4,4
simplify,1,1
simplistic,10,6
simplistically,1,1
simply,179,128
simpson,3,3
sims,3,2
simulacrum,1,1
simulate,3,3
simulated,6,4
simulates,1,1
simulating,1,1
simulation,10,8
simulations,3,3
simultaneous,4,4
simultaneously,18,18
sin,6,4
sina,1,1
sinai,2,2
since,323,217
sincere,1,1
sincerely,1,1
sincerity,3,3
sindh,1,1
sinew,1,1
sing,54,30
singapore,9,7
singaporean,1,1
singed,1,1
singer,14,9
