subject,verb,0
friend,use,1
friend,upload,1
friend,tell,1
friend,refuse,1
friend,put,1
friend,make,1
friend,like,1
girls,form,1
girls,know,1
guys,answer,1
group,lose,1
group,earn,1
group,build,1
group,brainwash,1
group,base,1
gridlock,seem,1
greenspan,claim,1
greenland,lose,1
greeks,call,1
grebe,start,1
grebe,mistake,1
graph,mean,1
grandson,sleep,1
grandmother,use,1
grandmother,take,1
grandmother,survive,1
grandmother,sit,1
grandmother,marry,1
grandmother,give,1
grandmother,flee,1
grandfather,tell,1
grandfather,take,1
grandfather,sell,1
grandfather,leave,1
grandfather,decide,1
grandfather,become,1
grandchildren,think,1
grams,equal,1
group,give,1
group,spend,1
girls,launch,1
group,sponsor,1
guy,write,1
guy,walk,1
guy,use,1
guy,turn,1
guy,nest,1
guy,hug,1
guy,have,1
guy,go,1
guy,get,1
gun,go,1
gun,fight,1
guardians,yield,1
guardians,have,1
growth,jack,1
growth,be,1
grownups,check,1
groups,spring,1
groups,seek,1
groups,recruit,1
groups,loot,1
groups,join,1
groups,invest,1
groups,have,1
groups,claim,1
groups,build,1
group,use,1
group,take,1
graders,handle,1
grace,find,1
gr,thank,1
governors,love,1
god,tell,1
god,put,1
god,mean,1
god,make,1
god,lead,1
god,impregnate,1
god,forgive,1
god,force,1
god,command,1
god,come,1
god,call,1
goal,go,1
glory,go,1
globalization,increase,1
glider,take,1
glands,make,1
glamour,mean,1
glamour,invite,1
glaciers,leave,1
giver,have,1
girls,tell,1
girls,teach,1
girls,start,1
girls,say,1
girls,run,1
girls,outperform,1
girls,learn,1
god,whisper,1
god,work,1
gogh,know,1
government,process,1
governments,try,1
governments,like,1
governments,give,1
governments,come,1
governments,acknowledge,1
government,want,1
government,update,1
government,understand,1
government,send,1
government,reveal,1
government,reflect,1
government,put,1
government,play,1
goods,use,1
government,offer,1
government,need,1
government,meet,1
government,make,1
government,invite,1
government,derive,1
government,deliver,1
government,continue,1
government,block,1
government,abdicate,1
gory,remain,1
gore,do,1
day,help,1
day,decrease,1
program,deny,1
art,sum,1
art,practice,1
art,let,1
art,insert,1
art,help,1
art,have,1
art,change,1
arrow,hit,1
arnold,receive,1
arnold,prosecute,1
arnold,insert,1
arnold,ask,1
army,win,1
armies,do,1
arm,hit,1
argument,determine,1
areas,rebound,1
areas,provide,1
areas,have,1
areas,gain,1
areas,experience,1
areas,cover,1
area,tell,1
area,have,1
are,have,1
archaeologists,take,1
archaeologists,make,1
archaeologists,devote,1
art,provide,1
articles,say,1
aquanauts,appreciate,1
articles,tell,1
atmosphere,strip,1
athletes,sacrifice,1
astronomers,wonder,1
astronomers,use,1
astronomers,study,1
astronomers,step,1
astronomers,start,1
astronomers,focus,1
astronomer,remind,1
astronauts,put,1
asteroids,reflect,1
aspiration,have,1
ascent,get,1
as,have,1
artwork,say,1
arts,use,1
arts,provide,1
arts,manifest,1
arts,begin,1
artists,want,1
artists,take,1
artists,say,1
artists,provide,1
artists,play,1
artists,mean,1
artists,bring,1
artist,draw,1
arai,thank,1
apt28,use,1
ant,lose,1
anybody,come,1
anybody,ask,1
any,study,1
any,see,1
any,say,1
any,make,1
any,get,1
any,convince,1
ants,switch,1
ants,solve,1
ants,poison,1
ants,perform,1
ants,need,1
ants,learn,1
ants,interact,1
ants,hide,1
ants,help,1
ants,cover,1
ants,contact,1
ants,come,1
ants,allocate,1
anticipation,enhance,1
antibiotics,use,1
antibiotics,tell,1
antibiotics,support,1
anthropologists,find,1
ant,tell,1
ant,need,1
anybody,build,1
anybody,expect,1
apt28,love,1
anybody,give,1
application,take,1
applause,investigate,1
applause,hack,1
apes,share,1
apes,have,1
aperture,close,1
anything,take,1
anything,scar,1
anything,impress,1
anything,happen,1
anything,go,1
anything,excite,1
anyone,view,1
anyone,treat,1
anyone,touch,1
anyone,tell,1
anyone,submit,1
anyone,play,1
anyone,need,1
anyone,do,1
anyone,develop,1
anyone,contribute,1
anyone,choose,1
anyone,build,1
anyone,be,1
anybody,prefer,1
anybody,need,1
atms,throw,1
attachment,evolve,1
attempts,inspire,1
birds,have,1
birds,carry,1
biopolymer,call,1
biology,pull,1
biologists,visualize,1
biologists,use,1
biologists,study,1
biologists,make,1
biologists,do,1
bill,propose,1
bill,exceed,1
bias,shatter,1
bethlehem,occupy,1
beta,begin,1
bernard,score,1
bennington,continue,1
benefit,have,1
bender,put,1
beliefs,reflect,1
beliefs,change,1
beings,have,1
beings,change,1
behaviors,cause,1
behavior,stay,1
beginning,trigger,1
bedfellows,have,1
beauty,move,1
beauty,emerge,1
birds,go,1
birdwatchers,upload,1
attorney,drag,1
bit,give,1
body,try,1
body,swallow,1
body,say,1
body,put,1
body,protect,1
body,originate,1
body,look,1
body,initiate,1
body,control,1
body,bring,1
bodies,betray,1
bodies,become,1
boat,move,1
boat,keep,1
boar,use,1
boar,have,1
bloomberg,ask,1
blood,freeze,1
blood,flow,1
blogs,make,1
blogging,flatten,1
blogging,affect,1
bloggers,expose,1
block,have,1
bleaching,stretch,1
bits,start,1
bite,connect,1
beach,grow,1
battle,start,1
bat,have,1
bar,mark,1
babies,generalize,1
babies,find,1
babies,face,1
babies,differ,1
babies,care,1
b,play,1
b,diver,1
aviv,call,1
authorities,intercept,1
authorities,get,1
author,quote,1
author,have,1
author,consider,1
aunt,use,1
augustine,make,1
august,receive,1
audiences,start,1
audiences,clap,1
audience,stop,1
audience,saw,1
audience,hoot,1
audience,holler,1
audience,come,1
auden,call,1
audacity,help,1
attorney,visit,1
attorney,get,1
babies,give,1
babies,hate,1
babies,have,1
bacteria,respond,1
bank,bring,1
bamboo,treat,1
balls,have,1
balls,go,1
ball,have,1
bad,redeem,1
bacterium,make,1
bacterium,do,1
bacteria,use,1
bacteria,turn,1
bacteria,transform,1
bacteria,tell,1
bacteria,pass,1
babies,squeeze,1
bacteria,live,1
bacteria,distinguish,1
bacteria,develop,1
bacteria,control,1
bacteria,carry,1
bacteria,birth,1
backlash,leave,1
baby,look,1
baby,keep,1
baby,inherit,1
baby,get,1
baboons,show,1
ant,make,1
ant,experience,1
day,create,1
affair,redefine,1
advocates,keep,1
advantage,extend,1
advances,enable,1
adults,underestimate,1
adults,start,1
adults,seem,1
adults,like,1
adults,do,1
adultery,destroy,1
adult,influence,1
admiration,overwhelm,1
administration,outlaw,1
administration,narrow,1
administration,like,1
administration,express,1
administration,expand,1
administration,attack,1
acts,devalue,1
actors,want,1
actors,step,1
actors,come,1
actor,move,1
activists,invade,1
activists,inspire,1
activists,go,1
activists,destroy,1
activism,get,1
affair,mean,1
africa,beg,1
actions,have,1
africa,drink,1
aid,do,1
ai,pass,1
ai,do,1
ai,create,1
agreement,go,1
agnes,start,1
aging,enhance,1
aging,devalue,1
agenda,mean,1
agency,classify,1
agencies,refuse,1
ageism,oppress,1
ageism,feed,1
age,inspire,1
age,have,1
age,destroy,1
africans,use,1
africans,take,1
africans,stop,1
africans,know,1
africans,get,1
africans,discuss,1
africans,begin,1
africa,use,1
africa,share,1
africa,order,1
africa,have,1
actions,turn,1
act,undo,1
ant,direct,1
's,tell,1
's,shut,1
's,shed,1
's,remind,1
's,push,1
's,play,1
's,picture,1
's,mention,1
's,make,1
's,leave,1
's,launch,1
's,kickstart,1
's,inflate,1
's,imagine,1
's,ignite,1
's,hype,1
's,grab,1
's,face,1
's,end,1
's,create,1
's,consult,1
's,consider,1
's,compare,1
's,change,1
's,celebrate,1
's,calibrate,1
's,bring,1
's,ban,1
's,stop,1
's,turn,1
act,bring,1
",",send,1
acr,go,1
acousticians,have,1
achilles,take,1
achilles,go,1
accumulation,show,1
access,give,1
accent,help,1
about,go,1
about,be,1
ability,underlie,1
ability,keep,1
ability,give,1
ability,benefit,1
abilities,stun,1
9/11,happen,1
7,make,1
60s,leave,1
54th,suppose,1
30,go,1
21,end,1
11th,teach,1
11,consider,1
100,have,1
10,agree,1
.,protect,1
.,go,1
.,bombard,1
aid,make,1
aids,go,1
aimee,make,1
analysts,call,1
americans,support,1
americans,start,1
americans,see,1
americans,reject,1
americans,reclaim,1
americans,make,1
americans,know,1
americans,ignore,1
americans,get,1
americans,dismiss,1
american,spend,1
america,show,1
america,need,1
america,have,1
amazon,carry,1
alzheimer,compromise,1
alzheimer,appear,1
alternative,fight,1
alternative,boggle,1
alligator,show,1
alligator,come,1
alliance,tell,1
all,want,1
all,walk,1
all,tell,1
all,take,1
all,struggle,1
americans,want,1
ancestor,make,1
air,drive,1
ancestors,begin,1
ant,decide,1
ant,contact,1
ant,come,1
ant,assess,1
ant,add,1
answer,have,1
animations,provide,1
animation,show,1
animation,feature,1
animation,change,1
animals,use,1
animals,register,1
animals,meet,1
animals,make,1
animals,love,1
animals,have,1
animals,get,1
animals,generate,1
animals,exhibit,1
animal,produce,1
anderson,tell,1
anderson,invite,1
anderson,call,1
ancestors,use,1
ancestors,overcome,1
ancestors,make,1
ancestors,construct,1
all,store,1
all,shoot,1
all,set,1
all,seem,1
aliens,explain,1
aliens,build,1
ali,say,1
ali,give,1
algorithms,miss,1
algorithms,manipulate,1
algorithms,make,1
algorithms,interrogate,1
algorithms,find,1
algorithms,develop,1
algorithm,see,1
algorithm,scan,1
algorithm,find,1
algorithm,call,1
algae,have,1
alga,need,1
alexander,write,1
alexander,see,1
alex,walk,1
alex,tell,1
alex,match,1
alex,kick,1
alex,bring,1
alamieyeseigha,arrest,1
al,try,1
air,track,1
air,get,1
all,accomplish,1
all,appreciate,1
all,base,1
all,know,1
all,seek,1
all,say,1
all,rush,1
all,require,1
all,release,1
all,read,1
all,reach,1
all,produce,1
all,offer,1
all,need,1
all,look,1
all,launch,1
all,keep,1
all,choose,1
all,jump,1
all,impact,1
all,help,1
all,give,1
all,fulfill,1
all,form,1
all,finish,1
all,find,1
all,explain,1
all,experience,1
all,decompose,1
all,create,1
body,want,1
bolt,heat,1
bombings,kill,1
companies,decide,1
commuters,find,1
community,suffer,1
community,make,1
community,discover,1
community,create,1
community,come,1
community,cheer,1
communities,work,1
communities,rethink,1
communities,maintain,1
communities,have,1
commercial,sell,1
commandment,give,1
comfort,give,1
comedians,win,1
comedians,take,1
comedian,suppose,1
comedian,overcome,1
comedian,go,1
colors,indicate,1
color,have,1
color,give,1
colony,send,1
colony,get,1
colonization,save,1
colonies,resemble,1
colonies,perform,1
companies,come,1
companies,go,1
colonies,found,1
companies,intend,1
conception,show,1
concept,come,1
computers,miss,1
computers,do,1
computer,surpass,1
computer,see,1
computer,say,1
computer,miss,1
computer,match,1
computer,make,1
computer,have,1
compound,test,1
compound,show,1
composers,write,1
complexity,have,1
competition,spur,1
company,use,1
company,pile,1
company,modify,1
company,have,1
company,give,1
companies,reward,1
companies,report,1
companies,put,1
companies,plant,1
companies,not,1
companies,make,1
colonies,make,1
college,have,1
bombings,wound,1
clouds,buy,1
clips,take,1
clinton,sign,1
clinton,express,1
clinton,create,1
clients,want,1
client,want,1
cleric,shut,1
claus,come,1
clathrin,do,1
classroom,have,1
classmate,get,1
classes,eat,1
class,pour,1
class,have,1
clams,start,1
clams,play,1
clams,make,1
clams,keep,1
clam,face,1
claims,require,1
civilization,exhaust,1
city,receive,1
city,handle,1
citizens,voice,1
citizens,use,1
citizens,show,1
citizens,shovel,1
clocks,seem,1
clouds,change,1
colleagues,sit,1
clouds,get,1
colleagues,put,1
colleagues,make,1
colleagues,find,1
colleagues,do,1
colleagues,art,1
colleagues,advise,1
colleague,pick,1
collaborators,build,1
colbert,ask,1
cohousing,save,1
cohesion,define,1
coherency,make,1
cocoon,create,1
coaches,call,1
coach,tell,1
coach,say,1
coach,look,1
coach,drive,1
coabode,have,1
cnbc,call,1
clusters,tend,1
club,become,1
clouds,reach,1
clouds,play,1
clouds,make,1
clouds,help,1
clouds,grow,1
conception,zoom,1
concepts,underlie,1
condition,have,1
cycle,eclipse,1
customers,give,1
curtain,pull,1
current,want,1
curiosity,take,1
curators,do,1
cup,save,1
cultures,have,1
culture,say,1
culture,affect,1
crumbs,spread,1
crumbs,distract,1
crowd,go,1
croft,do,1
crispr,paste,1
crispr,insert,1
crispr,copy,1
crisis,buy,1
crew,pull,1
creatures,speak,1
creatures,recognize,1
creatures,make,1
creatures,enjoy,1
creators,love,1
creation,need,1
craving,come,1
crack,appear,1
coyote,chase,1
customers,use,1
dad,buy,1
conditions,push,1
dad,do,1
day,affect,1
daughters,go,1
daughter,want,1
daughter,love,1
daughter,do,1
daughter,die,1
data,share,1
data,send,1
data,reveal,1
data,leave,1
data,feed,1
data,capture,1
darwin,want,1
darwin,bear,1
dans,coeur,1
danger,fail,1
danger,achieve,1
danes,decide,1
dancing,evolve,1
dance,require,1
damage,show,1
dalia,mogahed,1
dad,try,1
dad,sit,1
dad,read,1
dad,raise,1
dad,pay,1
cows,eat,1
coverage,reach,1
coverage,go,1
court,rule,1
cops,charge,1
cops,beat,1
coprolites,fossilize,1
copernicus,publish,1
cop,pull,1
cop,hit,1
cooperation,light,1
conversation,take,1
conversation,continue,1
control,get,1
control,decrease,1
contrast,give,1
contradictions,affect,1
contractions,serve,1
content,take,1
contact,tell,1
contact,release,1
contact,provide,1
consequences,affect,1
connections,reinforce,1
connection,change,1
connection,bring,1
congress,put,1
congress,adopt,1
confusion,surround,1
confluence,give,1
conference,ask,1
cops,round,1
coral,go,1
coral,lose,1
country,abolish,1
court,invalidate,1
couples,have,1
couples,fight,1
couples,do,1
couple,test,1
couple,read,1
couple,marry,1
couple,determine,1
country,track,1
country,require,1
country,reject,1
country,do,1
countries,tell,1
corals,have,1
countries,send,1
countries,see,1
countries,have,1
countries,follow,1
counselor,gather,1
counselor,come,1
cotton,take,1
cost,end,1
corps,meet,1
cord,have,1
corals,play,1
corals,make,1
citizens,need,1
citizens,clear,1
citizen,wear,1
cancer,put,1
canals,build,1
canadian,cheat,1
camps,demand,1
campbell,do,1
camp,increase,1
camp,go,1
cameras,take,1
cameras,capture,1
call,post,1
ca,tell,1
c,have,1
button,get,1
businessman,say,1
businesses,do,1
bush,think,1
bush,liberate,1
bush,find,1
bush,bring,1
bus,stop,1
bus,board,1
burundians,flee,1
burst,bring,1
bumps,increase,1
bull,shove,1
bull,have,1
bull,bust,1
built,have,1
cancer,occur,1
capability,estimate,1
cell,become,1
capability,revolutionize,1
caves,have,1
cattle,moo,1
cats,do,1
category,represent,1
cat,have,1
cat,give,1
castle,start,1
case,wind,1
case,send,1
case,hit,1
cartoon,portray,1
carter,discover,1
cars,run,1
cars,reduce,1
cars,provide,1
cars,become,1
carrier,go,1
carp,infect,1
careers,do,1
career,spend,1
carbon,take,1
car,run,1
car,come,1
captain,go,1
capitalism,need,1
capital,beget,1
capacitor,join,1
building,have,1
buchwald,take,1
buchwald,leave,1
bubbles,use,1
boys,jump,1
boys,have,1
boys,find,1
boys,call,1
boy,wear,1
boy,wash,1
boy,pet,1
boy,hold,1
boy,have,1
boy,do,1
both,require,1
both,populate,1
both,explain,1
both,diver,1
boston,have,1
boss,want,1
boomers,need,1
books,need,1
books,have,1
books,give,1
books,change,1
book,take,1
bonobos,show,1
bonobos,love,1
bonobo,know,1
bonobo,give,1
bone,tell,1
boys,marry,1
boys,remind,1
boys,weave,1
breeders,have,1
brown,say,1
brown,release,1
brothers,torture,1
brothers,play,1
brother,find,1
bronx,stand,1
bronx,have,1
briquettes,crumble,1
brie,tell,1
bridges,help,1
bride,mean,1
bricks,take,1
breeders,develop,1
brain,cap,1
breathing,make,1
breathing,have,1
bread,change,1
bravery,stick,1
brains,rise,1
brains,respond,1
brains,have,1
brains,donate,1
brain,use,1
brain,mean,1
brain,ignore,1
brain,drive,1
ceiling,leak,1
cell,do,1
citizen,help,1
children,tend,1
children,spend,1
children,sign,1
children,save,1
children,prim,1
children,play,1
children,pain,1
children,overcome,1
children,make,1
children,love,1
children,like,1
children,hate,1
children,force,1
children,exhibit,1
children,educate,1
children,deny,1
children,climb,1
children,begin,1
children,beat,1
childline,release,1
childhood,span,1
childhood,play,1
child,work,1
child,try,1
child,regain,1
child,pull,1
child,open,1
child,need,1
children,stick,1
children,traumatize,1
cell,swallow,1
chimpanzee,have,1
circumstances,use,1
circumstances,have,1
circumstance,suffocate,1
circuit,work,1
church,attempt,1
chuck,try,1
chuck,sit,1
chuck,push,1
chuck,manage,1
chuck,have,1
chuck,begin,1
chris,tell,1
chris,say,1
chris,invite,1
cholesterol,show,1
choices,make,1
choices,impact,1
choices,have,1
choice,prove,1
china,play,1
china,have,1
china,consume,1
chimps,have,1
chimpanzees,use,1
chimpanzees,learn,1
chimpanzees,laugh,1
chimpanzees,dominate,1
child,love,1
child,give,1
child,find,1
child,expect,1
challenges,cause,1
challenge,understand,1
challenge,operate,1
challenge,make,1
challenge,have,1
chair,yield,1
ceos,identify,1
century,go,1
centers,receive,1
centers,label,1
centers,identify,1
center,sustain,1
center,embody,1
cellulose,go,1
cells,sustain,1
cells,start,1
cells,save,1
cells,rinse,1
cells,recognize,1
cells,mediate,1
cells,keep,1
cells,have,1
cells,fight,1
cells,eat,1
cells,do,1
cells,differentiate,1
cells,die,1
champion,like,1
change,go,1
change,have,1
charlotte,write,1
child,do,1
child,develop,1
chief,stand,1
chief,have,1
chicks,do,1
chicken,go,1
chicago,roll,1
chemistry,take,1
chemistry,replace,1
chat,design,1
chartered,bring,1
chart,show,1
charlie,saw,1
change,make,1
charles,eames,1
charlemagne,repel,1
charities,find,1
charities,come,1
characters,wear,1
characters,need,1
characters,go,1
chaplin,tell,1
chaplin,innovate,1
changes,outpace,1
changes,have,1
changes,change,1
holder,land,1
holes,bang,1
holes,devour,1
murray,get,1
much,say,1
much,release,1
much,make,1
much,go,1
much,fund,1
mubarak,attempt,1
mta,decide,1
movie,try,1
movie,start,1
movements,move,1
movements,affect,1
movement,take,1
movement,saw,1
movement,pick,1
movement,need,1
movement,give,1
movement,establish,1
movement,copyedit,1
movement,ask,1
mouth,have,1
motor,begin,1
motifs,signify,1
moths,produce,1
mothers,spend,1
mothers,lead,1
mothers,do,1
mother,write,1
mud,have,1
murray,surprise,1
mother,use,1
muscle,constitute,1
name,add,1
nakilia,invite,1
nabokov,imagine,1
myself,stalk,1
myself,recognize,1
myself,include,1
myself,have,1
myself,feel,1
myself,dig,1
myesha,have,1
my,show,1
my,ask,1
muslims,denounce,1
muslims,call,1
music,surround,1
music,start,1
music,register,1
music,help,1
music,give,1
music,connect,1
music,cease,1
music,bring,1
museums,contain,1
muscles,start,1
muscle,have,1
muscle,get,1
muscle,express,1
mother,wash,1
mother,put,1
mom,die,1
mosquitos,violate,1
moses,spearhead,1
mortality,drop,1
mortality,cause,1
morrison,publish,1
morrison,bring,1
more,sober,1
more,remain,1
more,pursue,1
moors,invade,1
moons,host,1
moonlight,hit,1
monster,swallow,1
monster,smoke,1
monogamy,use,1
monogamy,have,1
moments,take,1
moment,set,1
moment,hang,1
moment,change,1
moment,catch,1
mom,walk,1
mom,use,1
mom,take,1
mom,sing,1
mom,set,1
mom,see,1
mom,play,1
mosque,prevent,1
most,absorb,1
mother,play,1
most,ask,1
mother,pack,1
mother,lay,1
mother,know,1
mother,instal,1
mother,have,1
mother,get,1
mother,draw,1
mother,come,1
mother,celebrate,1
mother,buy,1
mother,believe,1
most,think,1
most,tend,1
most,take,1
most,store,1
most,spend,1
most,rely,1
most,put,1
most,pack,1
most,mean,1
most,make,1
most,know,1
most,keep,1
most,generate,1
most,explain,1
most,ecologists,1
most,base,1
name,make,1
name,matter,1
name,mean,1
obasanjo,support,1
obama,win,1
obama,have,1
obama,email,1
nyota,try,1
nurses,have,1
nurse,drive,1
nurse,bring,1
nuns,have,1
numbers,suggest,1
numbers,say,1
numbers,indicate,1
numbers,continue,1
number,stop,1
number,explode,1
number,dial,1
number,decrease,1
now,try,1
now,play,1
nothing,seem,1
nothing,see,1
nothing,mean,1
nothing,happen,1
nothing,console,1
notes,listen,1
notes,come,1
notes,adjust,1
noor,rub,1
obasanjo,launch,1
obeidallah,decide,1
nasa,do,1
object,decimate,1
oftentimes,have,1
oftentimes,curse,1
offspring,live,1
official,saw,1
official,manage,1
offices,have,1
officer,approach,1
office,line,1
offerings,continue,1
offer,give,1
oed,have,1
octopus,release,1
ocean,stabilize,1
ocean,shape,1
ocean,refuse,1
ocean,hold,1
ocean,drive,1
obsession,print,1
obsession,fascinate,1
observation,reveal,1
observation,change,1
objects,produce,1
objects,hit,1
object,pass,1
object,hit,1
object,fund,1
object,flow,1
noor,open,1
none,want,1
none,save,1
none,mean,1
network,make,1
nets,discourage,1
netflix,throw,1
neowise,see,1
neowise,design,1
neither,do,1
neighbors,curse,1
neighbor,take,1
neighbor,saw,1
neighbor,help,1
needless,endear,1
need,meet,1
need,experience,1
nbc,parody,1
navid,start,1
nature,take,1
nature,protect,1
nature,preserve,1
nature,help,1
nature,feed,1
nature,erase,1
nation,expect,1
nation,begin,1
nate,thank,1
natalie,go,1
nasa,launch,1
nasa,have,1
networks,reduce,1
neurobiology,have,1
neuron,add,1
nobody,chant,1
none,look,1
none,have,1
nomads,travel,1
nobody,want,1
nobody,suppose,1
nobody,process,1
nobody,pay,1
nobody,need,1
nobody,like,1
nobody,hug,1
nobody,help,1
nobody,go,1
nobody,call,1
neurons,release,1
nobody,buy,1
nobody,be,1
nine,try,1
nigerians,begin,1
nigeria,have,1
nick,wait,1
nick,leave,1
news,loom,1
news,do,1
news,dedicate,1
neuroscientists,spend,1
neuroscience,give,1
mom,marry,1
mom,desegregate,1
holes,have,1
me,communicate,1
me,challenge,1
me,capture,1
me,build,1
me,avoid,1
me,assure,1
mcclure,leave,1
mcadams,call,1
mc2,require,1
matter,take,1
matter,make,1
matter,dominate,1
matriarch,have,1
mathematicians,see,1
mathematicians,like,1
mathematicians,have,1
mathematicians,formalize,1
mathematicians,answer,1
materials,mean,1
materials,define,1
materials,customize,1
materials,benefit,1
material,wash,1
material,go,1
match.com,come,1
match,set,1
mastery,know,1
master,take,1
me,come,1
me,convey,1
mass,keep,1
me,democratize,1
me,question,1
me,quantify,1
me,pursue,1
me,prend,1
me,post,1
me,pose,1
me,play,1
me,plan,1
me,paraphrase,1
me,name,1
me,model,1
me,manifest,1
me,lead,1
me,keep,1
me,join,1
me,hold,1
me,have,1
me,hate,1
me,grab,1
me,fix,1
me,find,1
me,figure,1
me,feel,1
me,experience,1
me,dress,1
me,direct,1
me,describe,1
master,send,1
maso,write,1
mom,buy,1
many,recognize,1
many,process,1
many,meet,1
many,make,1
many,leak,1
many,know,1
many,involve,1
many,imagine,1
many,go,1
many,feed,1
many,fail,1
many,face,1
many,contain,1
many,cause,1
many,catch,1
many,annoy,1
manufacturers,recover,1
manufacturers,decide,1
manufacturer,saw,1
manhattan,have,1
manhattan,bind,1
maneuvering,require,1
mandela,legalize,1
mandela,lead,1
managers,indulge,1
management,take,1
man,wish,1
man,take,1
many,read,1
many,say,1
maslow,have,1
many,ship,1
martine,tell,1
marsh,clean,1
mars,need,1
mars,look,1
mars,keep,1
mars,hold,1
mars,have,1
marriage,mean,1
marriage,have,1
market,solve,1
maria,start,1
maria,see,1
maria,push,1
maria,leap,1
maria,drop,1
marches,set,1
march,reshape,1
march,organize,1
march,accelerate,1
maps,have,1
mapendo,mean,1
map,show,1
map,go,1
map,carry,1
many,try,1
many,tell,1
many,stay,1
me,rally,1
me,reach,1
me,read,1
minds,do,1
mind,wire,1
mind,tend,1
mind,start,1
mind,put,1
mind,pick,1
mind,keep,1
mind,express,1
milner,put,1
mills,call,1
millions,stab,1
millions,have,1
millions,grow,1
millimeter,have,1
milkmaids,get,1
milk,sustain,1
military,create,1
milestone,hit,1
mikes,try,1
mike,take,1
mike,leave,1
mike,kick,1
mike,go,1
mike,do,1
microbes,talk,1
microbes,influence,1
microbes,help,1
microbes,freshen,1
mindedness,yield,1
minds,give,1
me,reassure,1
minds,imagine,1
mom,bring,1
mom,bang,1
molecules,break,1
molecule,hit,1
molecule,have,1
molas,end,1
mola,go,1
mohammed,start,1
mohammed,get,1
modini,spend,1
modifications,cause,1
modes,tend,1
models,start,1
models,make,1
models,increase,1
models,'s,1
mm,keep,1
mistake,turn,1
mistake,lead,1
mission,discover,1
misery,have,1
minorities,enter,1
minister,call,1
minimum,elude,1
miners,use,1
minds,take,1
minds,perform,1
microbes,do,1
microbes,disperse,1
michelangelo,implore,1
michael,do,1
medicine,save,1
medicine,revolutionize,1
medicine,be,1
media,try,1
media,take,1
media,portray,1
media,omit,1
media,cover,1
measurements,reveal,1
means,take,1
means,break,1
meal,contain,1
meadows,give,1
me,write,1
me,thank,1
me,talk,1
me,tackle,1
me,support,1
me,spend,1
me,shift,1
me,set,1
me,send,1
me,scratch,1
me,save,1
me,repeat,1
me,remind,1
me,refresh,1
medicines,slow,1
meek,inherit,1
megastructures,defy,1
men,face,1
messages,make,1
messages,have,1
messages,bombard,1
message,wait,1
men,support,1
men,run,1
men,rely,1
men,rape,1
men,need,1
men,love,1
men,look,1
men,felt,1
men,evolve,1
melody,start,1
men,enter,1
men,do,1
men,crave,1
men,choose,1
memories,grow,1
memes,turn,1
memes,try,1
memes,take,1
memes,compete,1
members,start,1
members,hold,1
members,drive,1
old,want,1
older,mean,1
omar,rip,1
photon,go,1
photography,expose,1
photographs,bring,1
photographers,take,1
photographers,count,1
phones,stop,1
phones,roll,1
phones,change,1
phone,gather,1
philiosophers,saw,1
philanthropy,reorganize,1
phelan,remind,1
perspectives,transform,1
personas,push,1
person,yank,1
person,tell,1
person,stretch,1
person,spread,1
person,spend,1
person,say,1
person,ride,1
person,put,1
person,make,1
person,live,1
person,like,1
person,go,1
person,get,1
person,enter,1
photography,take,1
photos,exchange,1
person,come,1
phthalates,pollute,1
planet,spend,1
planet,need,1
planet,heat,1
planet,have,1
planet,find,1
plane,land,1
plan,involve,1
places,try,1
place,define,1
pixelations,conceal,1
pitting,make,1
pirates,terrorize,1
pirates,like,1
pioneers,have,1
pile,reach,1
pieces,get,1
piece,touch,1
piece,require,1
piece,recognize,1
piece,produce,1
piece,paint,1
piece,keep,1
piece,inspire,1
piece,heal,1
picture,tell,1
pianist,play,1
physics,use,1
person,decide,1
person,check,1
omar,smash,1
people,surround,1
people,study,1
people,steal,1
people,stay,1
people,spread,1
people,show,1
people,settle,1
people,sell,1
people,seek,1
people,scream,1
people,saw,1
people,save,1
people,rise,1
people,respond,1
people,represent,1
people,report,1
people,replace,1
people,rent,1
people,remove,1
people,relate,1
people,regulate,1
people,recognize,1
people,reclaim,1
people,realize,1
people,reach,1
people,question,1
people,pursue,1
people,prepare,1
people,suggest,1
people,text,1
person,block,1
people,treat,1
perpetrator,acknowledge,1
performer,do,1
percentage,project,1
percentage,kill,1
percent,want,1
percent,take,1
percent,report,1
percent,pose,1
percent,own,1
percent,minuscule,1
percent,metabolize,1
percent,marry,1
percent,make,1
percent,lose,1
percent,live,1
percent,know,1
percent,go,1
percent,end,1
percent,commit,1
percent,benefit,1
percent,admit,1
people,wrong,1
people,wrestle,1
people,wear,1
people,utilize,1
people,upgrade,1
people,tweet,1
planet,support,1
planet,transit,1
planets,have,1
president,ask,1
prescription,get,1
preschoolers,play,1
preposition,take,1
prepared,leave,1
prejudices,pit,1
predators,see,1
predators,eat,1
predators,calculate,1
precision,use,1
praise,have,1
practice,involve,1
power,win,1
power,use,1
powell,turn,1
poverty,leave,1
pounds,grow,1
pounds,contaminate,1
potter,pinch,1
pots,take,1
pot,immerse,1
poster,talk,1
post,get,1
post,file,1
position,change,1
populations,increase,1
population,take,1
population,learn,1
presentation,represent,1
president,pledge,1
planets,seed,1
president,put,1
professionals,join,1
profession,understand,1
products,start,1
products,join,1
production,need,1
product,keep,1
product,deliver,1
producer,create,1
procession,lead,1
process,make,1
process,fling,1
process,call,1
process,begin,1
problems,spot,1
probe,take,1
probe,come,1
privilege,fire,1
private,take,1
prisoners,raise,1
