subject,verb,0
brains,develop,1
brains,encode,1
brains,evolve,1
brains,get,1
brains,habituate,1
brains,invent,1
brains,reflect,1
brains,sample,1
brains,start,1
brains,try,1
brains,understand,1
branch,look,1
branch,make,1
branch,seem,1
branches,create,1
branches,go,1
brands,do,1
brain,perceive,1
brain,look,1
boxtel,thank,1
boyfriend,want,1
braces,design,1
boys,rap,1
boys,learn,1
boys,go,1
boys,come,1
boyle,make,1
boyce,publish,1
brain,know,1
boy,win,1
boy,watch,1
boy,remind,1
boy,make,1
boy,give,1
boy,do,1
braces,manufacture,1
bradley,say,1
bragg,have,1
brain,activate,1
brain,combine,1
brain,compute,1
brain,construct,1
brain,continue,1
brain,damage,1
brain,develop,1
brain,drive,1
brain,encode,1
brain,feel,1
brain,fill,1
brain,generate,1
brain,grow,1
brain,imagine,1
brands,have,1
brands,need,1
branson,thank,1
bruce,start,1
bryan,get,1
brutus,throw,1
brutus,start,1
brutus,come,1
bruce,use,1
bruce,suggest,1
bruce,springsteen,1
bransons,get,1
browser,have,1
browne,thank,1
browne,give,1
brown,try,1
brown,gun,1
brown,attempt,1
bryan,have,1
bryan,invite,1
bubbles,keep,1
bubbles,represent,1
bubbles,show,1
bucks,bring,1
buddha,mean,1
buddhist,spend,1
buddhists,pursue,1
buddy,help,1
buddy,say,1
budget,fund,1
budget,lead,1
buffett,call,1
buffett,say,1
bugs,go,1
builder,get,1
brother,start,1
brother,send,1
brother,say,1
bridge,get,1
brasilia,have,1
braun,fly,1
brazil,adopt,1
brazil,claim,1
brazil,start,1
brazilians,love,1
breakup,leave,1
breeze,cause,1
brennan,walk,1
brian,capture,1
brian,do,1
brian,photograph,1
bridge,begin,1
bridge,connect,1
bridge,suppose,1
brother,run,1
brigade,go,1
brigade,kill,1
brightness,get,1
brilliant,appoint,1
brin,go,1
britain,admit,1
britlin,sing,1
broadcasters,broadcast,1
brochures,point,1
brooks,tell,1
brother,come,1
brother,decide,1
brother,find,1
brother,go,1
boy,bounce,1
boxes,run,1
chapman,hit,1
body,divide,1
body,hit,1
body,heal,1
body,hat,1
body,grow,1
body,follow,1
body,embrace,1
body,destroy,1
bodies,suppose,1
body,consume,1
body,bring,1
body,begin,1
body,attack,1
body,achieve,1
bodies,use,1
body,love,1
body,make,1
body,need,1
body,place,1
body,reach,1
body,send,1
body,strike,1
bodygroom,have,1
boldness,require,1
bolt,pass,1
bolt,start,1
bomb,drop,1
bomber,get,1
bombs,list,1
bond,catch,1
bond,jump,1
bonds,replace,1
bodies,take,1
bodies,chop,1
box,say,1
blogs,manifest,1
blue,mean,1
blue,have,1
blue,do,1
blood,try,1
blood,tell,1
blood,do,1
blogs,have,1
bodies,carry,1
blogosphere,tell,1
blogosphere,offer,1
blogosphere,do,1
blogging,affect,1
blog,visit,1
blocks,have,1
blue,reach,1
blues,strike,1
bmi,make,1
bmi,take,1
bmi,teach,1
board,appear,1
board,endorse,1
board,have,1
boat,get,1
boat,start,1
bob,announce,1
bob,do,1
bob,get,1
bob,raise,1
bobby,like,1
bobby,want,1
bodies,become,1
bones,hurt,1
bones,keep,1
bones,undergo,1
both,disseminate,1
bots,replace,1
both,take,1
both,spread,1
both,lose,1
both,keep,1
both,flush,1
both,compare,1
bonica,clear,1
both,appear,1
bot,see,1
boss,say,1
boss,saw,1
boss,portray,1
boss,kick,1
bots,shut,1
bottles,connect,1
bottles,have,1
bottles,make,1
bottles,sink,1
bottles,♪,1
boundaries,mean,1
boundaries,suppose,1
boundary,begin,1
bouts,leave,1
bow,begin,1
bow,come,1
bow,help,1
bow,orient,1
bow,take,1
bowden,do,1
box,connect,1
bosh,pass,1
bosh,get,1
born,have,1
book,bring,1
bonica,get,1
bonica,give,1
bonica,graduate,1
bonica,have,1
bonica,live,1
bonica,push,1
bonica,save,1
bonica,saw,1
bonica,show,1
bonica,start,1
bonica,track,1
bonica,watch,1
bonnet,have,1
bonnier,start,1
book,drive,1
boredom,begin,1
book,exist,1
book,inspire,1
book,publish,1
books,go,1
books,hijack,1
books,impart,1
books,save,1
books,say,1
books,sell,1
books,tell,1
boomers,teach,1
booms,pump,1
border,make,1
border,take,1
builders,raise,1
building,become,1
building,cease,1
celebration,need,1
cell,produce,1
cell,need,1
cell,manufacture,1
cell,look,1
cell,glow,1
cell,charge,1
cederquist,do,1
catheter,take,1
ceausescu,impose,1
cd,sell,1
cavefishes,tell,1
causby,have,1
causality,require,1
cattle,remove,1
cellphones,work,1
cells,call,1
cells,collect,1
cells,deploy,1
cells,die,1
cells,do,1
cells,elaborate,1
cells,give,1
cells,go,1
cells,know,1
cells,mediate,1
cells,mimic,1
cells,mutate,1
cells,organize,1
cells,produce,1
cells,provide,1
cells,relay,1
cats,do,1
caterpillar,attack,1
building,celebrate,1
cars,move,1
cartel,control,1
cart,go,1
cars,think,1
cars,see,1
cars,run,1
cars,roll,1
cars,have,1
catches,put,1
cars,bring,1
cars,begin,1
carriers,adopt,1
carr,call,1
carpenter,build,1
carol,have,1
cartoon,summarize,1
cartooning,give,1
cartoonist,know,1
cascade,hold,1
case,go,1
case,impact,1
cases,concern,1
cases,fall,1
casework,break,1
cash,n't,1
casino,pay,1
casualties,increase,1
cat,come,1
cat,eat,1
cat,like,1
cataclysms,take,1
catch,tell,1
cells,show,1
cells,think,1
cells,use,1
change,outpace,1
changes,alter,1
changes,affect,1
changers,require,1
change,use,1
change,turn,1
change,reduce,1
change,initiate,1
cellulose,form,1
change,have,1
change,go,1
change,give,1
change,flip,1
change,emit,1
change,do,1
changes,cause,1
changes,change,1
changes,give,1
changes,happen,1
changes,have,1
changes,include,1
changes,lead,1
changes,need,1
changes,occur,1
changes,reduce,1
changes,regulate,1
changes,turn,1
changes,use,1
channels,control,1
channels,manipulate,1
channels,take,1
chap,recognize,1
change,come,1
change,affect,1
champions,light,1
ceos,pay,1
center,bring,1
center,cost,1
center,have,1
center,imagine,1
center,reduce,1
center,use,1
centers,appear,1
century,go,1
century,leave,1
century,saw,1
century,see,1
century,show,1
ceo,say,1
ceos,ignore,1
cephalopods,sense,1
challenges,not,1
chad,say,1
chad,want,1
chair,accommodate,1
chair,lose,1
chairman,agree,1
chairman,have,1
chalk,compose,1
challenge,change,1
challenge,give,1
challenge,intrigue,1
challenge,mean,1
challenge,provide,1
challenger,make,1
challenges,deserve,1
career,have,1
career,focus,1
career,cut,1
business,have,1
business,supply,1
business,pursue,1
business,need,1
business,move,1
business,mature,1
business,lift,1
business,go,1
call,come,1
business,equal,1
business,change,1
bus,use,1
bus,go,1
burroughs,write,1
burroughs,put,1
businesses,have,1
businesses,need,1
businesses,shut,1
businesses,start,1
businesses,struggle,1
businesspeople,use,1
businessweek,do,1
buttons,appear,1
buy,cost,1
c,have,1
ca,break,1
cabinet,saw,1
cafe,take,1
cajal,make,1
cajal,realize,1
california,emit,1
california,expect,1
burnham,design,1
burmese,note,1
bureaucrats,remind,1
buildings,join,1
building,change,1
building,communicate,1
building,fly,1
building,go,1
building,help,1
building,limit,1
building,occupy,1
building,reflect,1
buildings,call,1
buildings,connect,1
buildings,constitute,1
buildings,consume,1
buildings,form,1
buildings,have,1
buildings,occupy,1
bureaucrats,have,1
buildings,reflect,1
buildings,start,1
built,work,1
bulb,do,1
bulb,lay,1
bullet,hit,1
bullets,kill,1
bumblebee,have,1
bunch,fight,1
bunch,take,1
bunch,work,1
bureau,bring,1
bureau,spend,1
bureau,tell,1
california,spend,1
calling,touch,1
career,change,1
capacity,organize,1
caps,lock,1
capitals,shape,1
capitalists,offer,1
capitalism,prove,1
capitalism,have,1
capital,understand,1
capacity,multiply,1
calls,tend,1
capacity,go,1
capability,exist,1
capability,create,1
canopy,soil,1
canopy,consider,1
canon,freeze,1
captain,wave,1
car,apply,1
car,change,1
car,crash,1
car,drive,1
car,emit,1
car,get,1
car,hit,1
car,need,1
car,reserve,1
car,sculpt,1
car,see,1
car,start,1
carbs,have,1
card,have,1
card,hold,1
care,turn,1
cannon,have,1
candles,light,1
candidates,say,1
camera,take,1
cambodians,control,1
camel,dip,1
camel,have,1
camel,keep,1
camel,make,1
camel,whacker,1
camels,come,1
camera,cost,1
camera,cover,1
camera,hw,1
camera,image,1
camera,measure,1
camera,need,1
camera,record,1
camera,wear,1
candidates,do,1
cameraman,fire,1
cameras,roll,1
cameron,produce,1
cameron,use,1
campaign,cost,1
campaign,have,1
campaign,launch,1
campaign,show,1
canada,have,1
canadian,name,1
canaletto,have,1
cancer,kill,1
cancers,become,1
candidate,dare,1
he,bother,1
he,bust,1
he,butcher,1
mind,trick,1
minds,hypnotize,1
minds,design,1
minds,access,1
mind,write,1
mind,use,1
mind,try,1
mind,tell,1
mind,choose,1
mind,take,1
mind,set,1
mind,run,1
mind,grab,1
mind,freeze,1
mind,fee,1
minds,pay,1
minds,shape,1
minds,structure,1
mindset,continue,1
mindset,popularize,1
mine,get,1
minister,back,1
minister,do,1
minister,have,1
minister,lead,1
minister,reiterate,1
minister,speak,1
minister,tell,1
minister,visit,1
ministries,tend,1
ministry,go,1
minkowski,have,1
mind,enjoy,1
mind,appreciate,1
mile,produce,1
militias,empty,1
mill,take,1
mill,remove,1
mill,free,1
milk,say,1
milk,escape,1
milk,ask,1
militias,begin,1
minaret,get,1
military,use,1
military,tell,1
military,hold,1
military,have,1
miliband,thank,1
milgram,do,1
miller,have,1
million,estimate,1
million,make,1
million,urinate,1
millions,conduct,1
millions,continue,1
millions,contribute,1
millions,get,1
millions,go,1
millions,make,1
millions,see,1
millions,suffer,1
millions,use,1
mills,storm,1
milo,have,1
minaret,attract,1
minaret,become,1
minority,make,1
minutes,scan,1
mira,show,1
molecules,dissolve,1
mom,be,1
mom,ask,1
molecules,use,1
molecules,travel,1
molecules,start,1
molecules,have,1
molecules,differ,1
miracles,deliver,1
mole,have,1
mohamed,tell,1
modules,organize,1
modules,go,1
module,do,1
modi,affirm,1
mom,bind,1
mom,buy,1
mom,come,1
mom,do,1
mom,grab,1
mom,hat,1
mom,have,1
mom,let,1
mom,like,1
mom,overhear,1
mom,pack,1
mom,produce,1
mom,redo,1
mom,refuse,1
mom,try,1
moment,break,1
moment,fascinate,1
modernity,bring,1
modernism,mean,1
models,take,1
mit,have,1
miro,save,1
mirroring,occur,1
misery,do,1
misreading,cause,1
mission,approve,1
mission,change,1
mission,fly,1
mission,launch,1
mission,take,1
missionaries,attempt,1
missionaries,make,1
missionary,choose,1
mistake,tell,1
mistakes,define,1
mitochondria,have,1
models,show,1
mizzone,thank,1
mobs,provide,1
mockingbird,squawk,1
mode,impact,1
model,build,1
model,develop,1
model,happen,1
model,have,1
model,help,1
model,predict,1
model,require,1
model,seem,1
model,tell,1
models,go,1
milgram,ask,1
mikey,have,1
moments,build,1
men,embrace,1
men,live,1
men,know,1
men,join,1
men,interpret,1
men,go,1
men,gather,1
men,drown,1
memory,escape,1
men,develop,1
men,build,1
men,bring,1
memory,tell,1
memory,make,1
memory,hold,1
men,pay,1
men,pound,1
men,put,1
men,rap,1
men,read,1
men,reclaim,1
men,recount,1
men,reveal,1
men,run,1
men,see,1
men,send,1
men,snatch,1
men,teach,1
men,tell,1
men,tend,1
men,want,1
men,wear,1
memory,evolve,1
memory,deliver,1
mike,tell,1
medicine,acknowledge,1
meier,keep,1
meditators,do,1
mediocrity,resonate,1
medicine,save,1
medicine,require,1
medicine,make,1
mediators,put,1
memories,make,1
media,try,1
media,start,1
media,spread,1
media,protect,1
media,pick,1
media,give,1
melanomas,remove,1
melcher,show,1
melville,write,1
member,commit,1
member,cut,1
member,observe,1
member,say,1
member,trespass,1
members,develop,1
members,learn,1
members,plot,1
members,spend,1
members,treat,1
memes,spread,1
memorial,take,1
memories,decide,1
memories,go,1
mende,develop,1
mendel,discover,1
mentality,open,1
microbes,do,1
microphones,enable,1
microphone,give,1
microorganisms,cause,1
microbes,turn,1
microbes,perform,1
microbes,help,1
michelangelo,start,1
mentor,develop,1
michelangelo,sculpt,1
michael,have,1
michael,do,1
michael,bring,1
mice,start,1
mice,rear,1
microphones,work,1
microscope,recalibrates,1
microsoft,build,1
microsoft,do,1
microsoft,foresee,1
microsoft,give,1
microsoft,have,1
midnight,strike,1
migrants,lose,1
migration,go,1
migration,involve,1
migration,start,1
miguel,conduct,1
miguel,confuse,1
miguel,lose,1
miguel,spend,1
mike,do,1
mice,have,1
mice,get,1
mice,eat,1
metal,go,1
mentors,calm,1
mentors,humanize,1
merckx,set,1
merckx,use,1
mercury,divert,1
mercy,inspire,1
mesozoic,have,1
message,cascade,1
message,gauge,1
message,start,1
messages,surveilled,1
messages,wiretapped,1
metal,absorb,1
metal,act,1
metal,pepper,1
mice,do,1
metalworkers,do,1
metaphor,emerge,1
metaphor,repurposed,1
meteorite,hit,1
meteorites,deliver,1
meter,store,1
methane,begin,1
method,require,1
methods,expose,1
methods,look,1
metrics,include,1
metrics,provide,1
metronomes,go,1
mice,demonstrate,1
moment,have,1
moments,pose,1
nation,begin,1
muscle,add,1
mushroom,draw,1
museums,resort,1
museum,give,1
museum,call,1
muscles,do,1
muscles,apply,1
murray,win,1
much,survive,1
murray,document,1
municipalities,record,1
mum,give,1
mullahs,isolate,1
mujahidh,have,1
mud,reclaim,1
mushrooms,harvest,1
mushrooms,produce,1
music,bring,1
music,exclude,1
music,give,1
music,guide,1
music,help,1
music,improve,1
music,lead,1
music,move,1
music,produce,1
music,push,1
music,reach,1
music,take,1
musician,strike,1
musicians,do,1
musicians,have,1
much,take,1
much,infuse,1
mouse,give,1
move,go,1
movement,make,1
movement,find,1
movement,end,1
movement,change,1
move,require,1
move,mark,1
move,bring,1
much,drive,1
mouths,build,1
mouse,wear,1
mouse,start,1
mouse,solve,1
mouse,set,1
mouse,say,1
movement,meet,1
movement,posit,1
movement,seem,1
movers,have,1
movie,feature,1
movie,fly,1
movie,have,1
movie,keep,1
movie,peak,1
moviegoers,lose,1
moviemakers,develop,1
movies,have,1
movies,lead,1
movies,make,1
movies,prove,1
ms,turn,1
mubarak,decide,1
musicians,need,1
musicians,play,1
musicians,stop,1
narrator,have,1
nasa,discover,1
nasa,develop,1
nasa,describe,1
nasa,collect,1
nasa,announce,1
narwhals,have,1
narrator,ask,1
musk,tell,1
narcosis,take,1
napoleon,get,1
namibia,get,1
names,hurt,1
names,gain,1
name,want,1
nasa,figure,1
nasa,force,1
nasa,fund,1
nasa,get,1
nasa,go,1
nasa,photograph,1
nasa,purchase,1
nasa,run,1
nasa,screw,1
nasa,seem,1
nasa,send,1
nasa,show,1
nasa,start,1
nasa,step,1
nasa,support,1
nasa,take,1
nasa,train,1
name,say,1
name,have,1
name,go,1
myself,ask,1
musu,learn,1
mutation,take,1
mutations,revert,1
my,do,1
my,get,1
my,hold,1
my,play,1
my,see,1
my,study,1
mycelium,absorb,1
mycelium,consume,1
mycelium,convert,1
mycelium,help,1
mycelium,infuse,1
myself,decide,1
name,fear,1
myself,defend,1
myself,do,1
myself,get,1
myself,have,1
myself,make,1
myself,stick,1
myself,stop,1
mystery,diminish,1
mystery,start,1
mystery,take,1
myths,resonate,1
naca,develop,1
naca,run,1
nachtwey,take,1
mouse,respond,1
mouse,escape,1
moms,grab,1
moon,illuminate,1
moore,set,1
moore,do,1
moon,turn,1
moon,seem,1
moon,see,1
moon,lose,1
moon,have,1
montebello,give,1
moon,cast,1
moon,bring,1
moog,haul,1
moog,come,1
mood,shift,1
monument,contain,1
moore,thank,1
morale,go,1
morale,have,1
morality,require,1
more,animate,1
more,bring,1
more,continue,1
more,make,1
more,seem,1
more,start,1
more,touch,1
morgan,tell,1
mornings,begin,1
mortality,come,1
mortimer,defend,1
moschen,show,1
moskowitz,do,1
months,go,1
montana,suffer,1
mouse,climb,1
money,pay,1
monica,take,1
monica,put,1
monica,cover,1
money,support,1
money,start,1
money,sell,1
money,influence,1
montana,scratch,1
money,increase,1
money,do,1
money,come,1
money,bring,1
monaco,take,1
monaco,flip,1
monitor,turn,1
monkey,change,1
monkey,develop,1
monkey,do,1
monkey,get,1
monkey,like,1
monkey,master,1
monkey,say,1
monkey,use,1
monkeys,solve,1
monks,do,1
monks,tell,1
monster,explain,1
monster,find,1
monster,start,1
montage,cause,1
montana,lose,1
mosque,destroy,1
mosquito,bite,1
mosquitoes,drink,1
mother,put,1
mother,use,1
mother,send,1
mother,sell,1
mother,seem,1
mother,see,1
mother,raise,1
mother,push,1
mosquitos,detect,1
mother,look,1
mother,live,1
mother,leave,1
mother,know,1
mother,ground,1
mother,get,1
mother,walk,1
mother,wear,1
mothers,fee,1
mothers,prefer,1
mothers,tell,1
motions,carry,1
motions,combine,1
motions,need,1
motivation,do,1
motor,have,1
motor,keep,1
motor,spend,1
motors,make,1
mounds,visualize,1
mountain,start,1
mountain,teach,1
mountaineer,try,1
mother,dress,1
mother,draw,1
moth,sit,1
most,impress,1
most,amaze,1
most,base,1
most,bleed,1
most,cancel,1
most,circulate,1
most,come,1
most,commit,1
most,end,1
most,experience,1
most,explode,1
most,fear,1
most,feel,1
most,gather,1
most,ignore,1
most,inculcate,1
moth,pave,1
most,move,1
most,need,1
most,pick,1
most,remove,1
most,rig,1
most,start,1
most,stream,1
most,suffice,1
most,teach,1
most,tie,1
most,uplift,1
most,use,1
most,want,1
moth,defeat,1
media,gather,1
media,feed,1
media,do,1
machines,share,1
macrophages,display,1
macrophages,capture,1
machines,want,1
machines,think,1
machines,start,1
machines,shrink,1
machines,run,1
machines,automate,1
machines,replace,1
machines,read,1
machines,need,1
machines,mimic,1
machines,learn,1
machines,compete,1
madam,move,1
madison,become,1
madison,begin,1
madison,create,1
madison,do,1
madison,fail,1
madison,know,1
madison,put,1
madison,tell,1
mafia,bury,1
magazine,ask,1
magazine,call,1
magazine,commission,1
magazine,cut,1
magazines,handle,1
magazines,read,1
magic,create,1
machines,come,1
machines,aid,1
luck,befall,1
lynn,make,1
machine,bathe,1
maccready,make,1
mac,make,1
mac,have,1
mac,do,1
lélia,do,1
lynn,laugh,1
machine,win,1
lynn,begin,1
lying,require,1
luther,nail,1
luria,say,1
lung,have,1
lullin,saw,1
machine,cause,1
machine,crunch,1
machine,draw,1
machine,feed,1
machine,identify,1
machine,kill,1
machine,learn,1
machine,pass,1
machine,put,1
machine,read,1
machine,remind,1
machine,spit,1
machine,tag,1
machine,take,1
machine,understand,1
machine,use,1
machine,weigh,1
magic,happen,1
magic,indicate,1
magician,saw,1
male,have,1
malware,do,1
mall,go,1
malingering,tend,1
males,find,1
males,choose,1
male,manage,1
male,grab,1
magician,write,1
male,go,1
male,eat,1
male,discover,1
male,come,1
malawi,have,1
malala,start,1
mama,put,1
mama,use,1
mammal,deliver,1
mammals,have,1
mammals,overtake,1
mammography,have,1
mammoths,help,1
man,approach,1
man,arrest,1
man,assassinate,1
man,assault,1
man,begin,1
man,commit,1
man,copy,1
man,crook,1
man,cross,1
man,define,1
makers,tell,1
makers,offer,1
makers,dream,1
mailbox,tell,1
magicians,dare,1
magicians,defy,1
magicians,exploit,1
magicians,play,1
magnesium,accept,1
magnesium,lose,1
magnetism,understand,1
magnetron,melt,1
magnets,draw,1
magnets,have,1
magnets,weigh,1
mail,go,1
mail,make,1
mailbox,check,1
majesty,start,1
maker,take,1
majora,mention,1
majority,be,1
majority,commit,1
majority,help,1
majority,make,1
majority,miss,1
majority,need,1
majority,show,1
majority,solve,1
majority,spend,1
majority,walk,1
majority,wear,1
maker,make,1
maker,seem,1
luebkeman,tell,1
lucifer,mean,1
media,change,1
living,give,1
loathing,leave,1
loan,shark,1
load,feel,1
load,arrive,1
livingston,try,1
living,push,1
living,do,1
litigation,escalate,1
livestock,involve,1
lives,see,1
lives,ruin,1
lives,drive,1
lives,become,1
littman,interview,1
lobby,finance,1
lobby,spend,1
locations,fail,1
locomotives,get,1
logic,do,1
logic,understand,1
lol,mean,1
look,have,1
look,reveal,1
looks,belie,1
lopez,do,1
lord,command,1
lord,create,1
lord,decide,1
lord,pull,1
lord,refuse,1
lord,resurrect,1
little,have,1
listeners,take,1
lucas,show,1
lindbergh,cross,1
line,leave,1
line,include,1
line,have,1
line,give,1
line,contribute,1
lindbergh,devote,1
lincoln,assassinate,1
list,show,1
limitations,base,1
limitations,annoy,1
limitations,'s,1
limitation,go,1
limitation,drive,1
limit,lie,1
line,reproduce,1
line,tangle,1
lineage,make,1
linearity,mean,1
lines,go,1
lines,include,1
lines,reveal,1
lines,tie,1
linguist,call,1
linguists,try,1
linus,know,1
lion,relax,1
lionel,start,1
list,begin,1
list,continue,1
list,have,1
list,include,1
lorenzetti,finish,1
lorenzetti,label,1
lorenzetti,show,1
lots,blogged,1
lots,see,1
lots,save,1
lots,put,1
lots,make,1
lots,find,1
lots,do,1
lots,begin,1
loss,inflict,1
lot,work,1
lot,use,1
lot,think,1
lot,tend,1
lot,tell,1
lot,spend,1
lots,seem,1
lots,start,1
lots,study,1
lots,tell,1
lots,trust,1
lots,use,1
lots,want,1
loudspeaker,play,1
louvre,say,1
love,break,1
love,meet,1
love,mend,1
love,say,1
love,transform,1
loveliness,consume,1
lp,thank,1
lt,thank,1
lot,share,1
lot,risk,1
lot,resemble,1
lot,fracture,1
losses,cause,1
losses,leave,1
lot,'s,1
lot,afford,1
lot,ask,1
lot,bear,1
lot,believe,1
lot,change,1
lot,create,1
lot,do,1
lot,drive,1
lot,espouse,1
lot,expect,1
lot,follow,1
lot,happen,1
lot,recycle,1
lot,ignore,1
lot,influence,1
lot,inform,1
lot,involve,1
lot,know,1
lot,lay,1
lot,live,1
lot,lose,1
lot,make,1
lot,n't,1
lot,need,1
lot,notice,1
lot,organize,1
lot,reach,1
man,dissect,1
man,enter,1
man,find,1
mcgonigal,tell,1
me,announce,1
mcqueen,win,1
mclaren,scratch,1
mclaren,pop,1
mckinsey,say,1
mckinsey,come,1
mcchrystal,see,1
mayans,start,1
mc,improvise,1
mbeki,have,1
mayors,have,1
mayor,want,1
mayor,visit,1
mayor,try,1
me,believe,1
me,bridge,1
me,capture,1
me,change,1
me,check,1
me,climb,1
me,close,1
me,come,1
me,compromise,1
me,conclude,1
me,convert,1
me,convince,1
me,criticize,1
me,deceive,1
me,design,1
me,eat,1
me,embrace,1
mayor,send,1
maya,build,1
man,go,1
mathematica,know,1
mathematicians,have,1
mathematicians,dare,1
mathematicians,begin,1
mathematician,suggest,1
mathematician,put,1
mathematician,analyze,1
math,tell,1
maya,begin,1
math,help,1
math,give,1
math,answer,1
math,allow,1
materials,make,1
materials,lend,1
mathematics,describe,1
mathematics,prepare,1
mathematics,resemble,1
mathematics,revolutionize,1
mathematics,tell,1
matrix,produce,1
matt,have,1
matt,help,1
matter,beget,1
matter,try,1
matthews,write,1
matty,find,1
matty,inspire,1
matty,invite,1
matty,post,1
matty,share,1
matty,take,1
me,encourage,1
me,end,1
me,examine,1
me,thank,1
me,unload,1
me,type,1
me,turn,1
me,trigger,1
me,touch,1
me,think,1
me,teach,1
me,expand,1
me,switch,1
me,suggest,1
me,stretch,1
me,stand,1
me,split,1
me,sing,1
me,watch,1
me,wear,1
me,win,1
me,♪,1
meaning,give,1
meaning,produce,1
meaning,put,1
meaningful,have,1
means,finish,1
measures,weaken,1
meat,cause,1
meat,owe,1
mechanism,begin,1
mechanism,find,1
mechanism,have,1
mechanisms,fail,1
mechanisms,take,1
me,set,1
me,search,1
me,scan,1
me,know,1
me,expose,1
me,extract,1
me,fetch,1
me,finish,1
me,follow,1
me,gain,1
me,go,1
me,grab,1
me,hang,1
me,hug,1
me,imagine,1
me,impose,1
me,inspire,1
me,kick,1
me,launch,1
me,reduce,1
me,list,1
me,live,1
me,love,1
me,maintain,1
me,manipulate,1
me,narrow,1
me,navigate,1
me,pause,1
me,photograph,1
me,reach,1
me,realize,1
me,recap,1
me,reclaim,1
me,record,1
materials,induce,1
materials,bring,1
materials,absorb,1
manufacturers,develop,1
many,call,1
many,battle,1
many,ask,1
many,affect,1
manure,fertilize,1
manufacturers,go,1
manufacturer,announce,1
many,say,1
mansfield,say,1
mansfield,have,1
mansfield,decide,1
manring,play,1
manipulation,take,1
maniac,regain,1
many,carry,1
many,describe,1
many,exceed,1
many,expect,1
many,experience,1
many,feel,1
many,focus,1
many,follow,1
many,get,1
many,hear,1
many,lay,1
many,like,1
many,make,1
many,notice,1
many,occlude,1
many,operate,1
many,push,1
maniac,lose,1
manhattan,spread,1
mandela,make,1
man,post,1
man,hoist,1
man,hold,1
man,hug,1
man,ignore,1
man,injure,1
man,inscribe,1
man,interrupt,1
man,introduce,1
man,invent,1
man,isolate,1
man,know,1
man,leave,1
man,make,1
man,mistake,1
man,saw,1
mandela,get,1
man,seem,1
man,shoot,1
man,smile,1
man,speak,1
man,spend,1
man,tell,1
man,transform,1
man,walk,1
man,wave,1
management,tell,1
manager,have,1
manager,issue,1
manager,spend,1
mandela,ask,1
many,rotate,1
many,seem,1
material,look,1
mars,have,1
mart,make,1
mart,have,1
mart,go,1
mart,achieve,1
marshmallow,have,1
mars,make,1
mars,go,1
many,shock,1
mars,follow,1
mars,consider,1
marriage,lead,1
marriage,last,1
marley,invent,1
markets,save,1
martian,come,1
martian,find,1
martin,have,1
martin,provide,1
marwood,make,1
mary,make,1
mask,break,1
maslow,say,1
masses,extol,1
massive,overwhelm,1
master,say,1
master,taunt,1
matches,take,1
material,assume,1
material,contain,1
material,have,1
material,induce,1
markets,offer,1
markets,create,1
marketplace,hit,1
mappers,look,1
many,shoot,1
many,spill,1
many,stand,1
many,survive,1
many,tell,1
many,tend,1
many,turn,1
many,undergo,1
many,wait,1
many,wear,1
map,give,1
map,involve,1
map,show,1
mappers,build,1
mapping,make,1
marketers,use,1
marcello,keep,1
margins,increase,1
mariners,have,1
marines,go,1
marines,hand,1
mark,avoid,1
mark,become,1
mark,go,1
mark,solve,1
markers,give,1
market,create,1
market,do,1
market,drive,1
market,work,1
nathaniel,refuse,1
nation,replicate,1
he,campaign,1
past,equal,1
path,lead,1
path,block,1
patee,set,1
pastor,call,1
paste,start,1
paste,be,1
passports,use,1
parts,take,1
passports,take,1
passing,generate,1
passenger,attempt,1
passage,impede,1
pascal,saw,1
pascal,have,1
path,take,1
pathogen,need,1
pathogens,wipe,1
pathologist,make,1
paths,go,1
paths,remind,1
patient,deserve,1
patient,get,1
patient,go,1
patient,leave,1
patient,make,1
patient,mean,1
patient,put,1
patients,afford,1
patients,bless,1
patients,call,1
patients,find,1
pascal,ask,1
parts,start,1
particles,complete,1
particles,require,1
parties,invoke,1
parties,back,1
parties,adopt,1
particles,unite,1
particles,stick,1
particles,seem,1
particles,release,1
parts,send,1
particles,produce,1
particles,kill,1
particles,identify,1
particles,follow,1
particles,enter,1
particles,deposit,1
parties,lay,1
parties,split,1
parties,trade,1
parties,win,1
partner,do,1
partner,save,1
partners,save,1
partners,take,1
partnership,decide,1
partnership,eliminate,1
partnership,try,1
parts,build,1
parts,cave,1
parts,create,1
parts,do,1
parts,get,1
parts,kill,1
patients,get,1
patients,lack,1
patients,receive,1
people,ban,1
people,caravan,1
people,burn,1
people,bite,1
people,become,1
people,be,1
people,band,1
people,avoid,1
patients,start,1
people,attend,1
people,attack,1
people,associate,1
people,articulate,1
people,argue,1
people,approach,1
people,cease,1
people,celebrate,1
people,challenge,1
people,chase,1
people,check,1
people,click,1
people,climb,1
people,collect,1
people,commit,1
people,communicate,1
people,compare,1
people,confuse,1
people,connect,1
people,conquer,1
people,consume,1
people,control,1
people,cooperate,1
people,apply,1
people,amass,1
people,allocate,1
paul,make,1
patients,want,1
patreon,have,1
patrick,give,1
patrons,depict,1
pattern,cast,1
pattern,go,1
pattern,lead,1
pattern,match,1
pattern,require,1
pattern,unite,1
patterns,give,1
patterns,mean,1
paul,charge,1
paul,go,1
paul,see,1
people,admire,1
paul,set,1
paulo,have,1
payload,damage,1
payload,go,1
pc,thank,1
peace,break,1
